12637168,3,-157.705,-404.374,1039.69,0.821919,-0.330961,0.324091,-0.33148,2,5,-72.3949,-310.9,1117.69,-0.242027,0.71581,0.504458,-0.417806,2,6,-40.8013,-105.108,1038.89,0.226992,0.806385,-0.341474,-0.426161,2,7,34.6012,-244.154,939.441,0.58335,0.670501,-0.451849,-0.0772229,2
12637195,3,-157.705,-404.375,1039.69,0.821918,-0.330966,0.324089,-0.33148,2,5,-72.3948,-310.898,1117.69,-0.242023,0.7158,0.504466,-0.417814,2,6,-40.808,-105.107,1038.89,0.226997,0.80639,-0.341455,-0.426164,2,7,34.5984,-244.148,939.44,0.583359,0.670521,-0.451808,-0.0772184,2
12637221,3,-154.246,-404.127,1038.95,0.816068,-0.342925,0.325623,-0.332273,2,5,-70.0626,-309.702,1115.25,-0.251512,0.710568,0.506454,-0.418736,2,6,-39.9446,-104.164,1040.07,0.220892,0.806756,-0.332484,-0.435666,2,7,34.0935,-239.323,936.964,0.634424,0.630572,-0.438902,-0.0851473,2
12637250,3,-153.18,-404.109,1038.3,0.816279,-0.344181,0.324867,-0.331195,2,5,-69.0831,-309.097,1114.4,-0.252456,0.707001,0.509706,-0.420257,2,6,-40.9455,-102.677,1039.86,0.220914,0.808186,-0.326321,-0.437661,2,7,34.0686,-236.54,935.264,0.631052,0.633541,-0.439227,-0.0864822,2
12637277,3,-153.176,-404.106,1038.32,0.816252,-0.344254,0.324889,-0.331163,2,5,-69.071,-309.081,1114.39,-0.252525,0.706919,0.509708,-0.42035,2,6,-40.9694,-102.657,1039.85,0.220906,0.808181,-0.32616,-0.437794,2,7,34.0397,-236.48,935.201,0.631177,0.633787,-0.438619,-0.0868456,2
12637304,3,-152.221,-404.958,1037.95,0.816908,-0.344183,0.324169,-0.330324,2,5,-67.9975,-309.786,1113.93,-0.257458,0.704419,0.510812,-0.420215,2,6,-40.3123,-102.443,1041.05,0.21797,0.807921,-0.323108,-0.441989,2,7,34.147,-235.332,934.457,0.630208,0.636029,-0.434919,-0.0956589,2
12637331,3,-152.882,-404.66,1037.42,0.818537,-0.342758,0.31807,-0.333686,2,5,-68.7844,-309.314,1113.8,-0.257482,0.705082,0.511213,-0.418597,2,6,-40.6103,-101.367,1041.18,0.216766,0.808483,-0.323781,-0.441059,2,7,34.1757,-234.579,934.42,0.618385,0.64682,-0.434577,-0.101815,2
12637358,3,-152.833,-404.591,1037.3,0.818611,-0.342656,0.31811,-0.333571,2,5,-68.7521,-309.251,1113.7,-0.257575,0.704911,0.511428,-0.418565,2,6,-40.6648,-101.264,1041.17,0.216664,0.808593,-0.323473,-0.441133,2,7,34.1702,-234.384,934.338,0.618306,0.647192,-0.434138,-0.1018,2
12637385,3,-152.336,-403.116,1036.98,0.805521,-0.363371,0.32879,-0.333158,2,5,-66.0819,-308.604,1113.73,-0.251942,0.698509,0.521431,-0.420381,2,6,-43.1091,-98.4371,1041.19,0.224455,0.811289,-0.318772,-0.435678,2,7,35.146,-232.16,935.417,0.609883,0.645811,-0.449371,-0.0950605,2
12637412,3,-152.982,-403.199,1037.8,0.80052,-0.370997,0.332765,-0.33286,2,5,-66.5783,-307.87,1112.66,-0.250056,0.698829,0.522485,-0.419665,2,6,-43.9013,-98.4058,1040.2,0.225202,0.812088,-0.319166,-0.43351,2,7,34.7144,-231.856,935.413,0.612216,0.649052,-0.440471,-0.0995417,2
12637440,3,-152.167,-402.658,1037.79,0.801185,-0.371748,0.332419,-0.330761,2,5,-65.8278,-306.955,1112.72,-0.245446,0.696472,0.526536,-0.421239,2,6,-45.5979,-97.0973,1039.44,0.229251,0.814083,-0.315567,-0.430268,2,7,35.0635,-230.306,935.309,0.595761,0.666568,-0.438475,-0.0921702,2
12637468,3,-151.431,-402.472,1037.69,0.801403,-0.372444,0.331459,-0.330415,2,5,-65.3453,-306.46,1112.77,-0.244382,0.696176,0.527701,-0.420891,2,6,-45.5163,-96.3765,1039.48,0.229571,0.814876,-0.31481,-0.429149,2,7,35.7506,-229.512,935.45,0.595567,0.666881,-0.43732,-0.0965473,2
12637495,3,-151.424,-402.468,1037.67,0.801414,-0.37243,0.331471,-0.330391,2,5,-65.3394,-306.457,1112.76,-0.244407,0.696145,0.527734,-0.420885,2,6,-45.5239,-96.3651,1039.48,0.229546,0.814893,-0.314754,-0.42917,2,7,35.7495,-229.484,935.433,0.595559,0.666944,-0.437229,-0.0965658,2
12637521,3,-151.423,-402.468,1037.67,0.801415,-0.37243,0.331472,-0.330389,2,5,-65.3383,-306.456,1112.76,-0.24441,0.69614,0.527737,-0.420886,2,6,-45.525,-96.3638,1039.48,0.229544,0.814895,-0.314744,-0.429175,2,7,35.7493,-229.48,935.43,0.595563,0.666958,-0.437201,-0.0965773,2
12637548,3,-151.423,-402.468,1037.67,0.801415,-0.37243,0.331472,-0.330389,2,5,-65.3383,-306.456,1112.76,-0.24441,0.69614,0.527737,-0.420886,2,6,-45.525,-96.3638,1039.48,0.229544,0.814895,-0.314744,-0.429175,2,7,35.7493,-229.48,935.43,0.595563,0.666958,-0.437201,-0.0965773,2
12637575,3,-149.308,-401.426,1037.44,0.800474,-0.377305,0.330005,-0.328601,2,5,-63.1981,-304.965,1112.05,-0.248797,0.684862,0.538469,-0.423221,2,6,-49.3594,-92.8929,1042.32,0.223054,0.822253,-0.287895,-0.437336,2,7,35.4391,-218.398,931.413,0.575763,0.690292,-0.429999,-0.0842362,2
12637603,3,-149.233,-401.222,1037.67,0.799627,-0.378843,0.330493,-0.328403,2,5,-62.7695,-304.721,1111.76,-0.251962,0.683569,0.537924,-0.424129,2,6,-49.0111,-92.3964,1042.69,0.220227,0.822323,-0.283574,-0.441441,2,7,35.3712,-216.467,929.829,0.578874,0.702913,-0.400329,-0.102735,2
12637630,3,-149.233,-401.223,1037.67,0.799611,-0.37887,0.330512,-0.328392,2,5,-62.7633,-304.717,1111.75,-0.251991,0.683527,0.537926,-0.424178,2,6,-49.0245,-92.3904,1042.68,0.220216,0.822325,-0.283471,-0.44151,2,7,35.3572,-216.433,929.786,0.578926,0.703077,-0.399902,-0.102987,2
12637657,3,-149.209,-401.193,1037.53,0.799545,-0.379016,0.330784,-0.328112,2,5,-62.6987,-304.633,1111.51,-0.252278,0.682847,0.538244,-0.4247,2,6,-49.3103,-92.2493,1042.51,0.22013,0.82246,-0.282039,-0.442218,2,7,35.1449,-215.914,929.241,0.579122,0.70494,-0.395898,-0.104604,2
12637684,3,-149.264,-403.489,1040.52,0.794864,-0.386117,0.337723,-0.324111,2,5,-61.8273,-305.48,1111.01,-0.259871,0.66414,0.546397,-0.439131,2,6,-57.981,-92.5065,1044.19,0.224613,0.821166,-0.255574,-0.458168,2,7,26.2469,-209.717,924.716,0.60577,0.665285,-0.406998,-0.157451,2
12637712,3,-149.616,-405.94,1043,0.796093,-0.385965,0.338406,-0.320542,2,5,-61.8387,-305.643,1111.51,-0.259686,0.661515,0.541185,-0.449533,2,6,-59.5782,-92.671,1041.15,0.23556,0.814171,-0.260015,-0.462633,2,7,22.6402,-213.412,922.388,0.590296,0.676892,-0.419962,-0.130378,2
12637738,3,-151.627,-405.373,1043.44,0.809578,-0.360066,0.327788,-0.327858,2,5,-64.2474,-305.441,1114.41,-0.260647,0.664346,0.527383,-0.461058,2,6,-60.0599,-93.3996,1038.32,0.245732,0.803544,-0.271671,-0.469177,2,7,17.8794,-219.571,920.98,0.592372,0.678019,-0.419269,-0.116617,2
12637766,3,-151.542,-404.008,1042.34,0.810016,-0.356722,0.331363,-0.326837,2,5,-64.9582,-304.685,1113.37,-0.26036,0.66989,0.520434,-0.461095,2,6,-57.5554,-94.9111,1035.77,0.245999,0.800669,-0.280236,-0.468915,2,7,18.1724,-222.533,920.625,0.559893,0.697571,-0.434219,-0.106618,2
12637794,3,-151.588,-403.955,1042.28,0.810057,-0.356576,0.331453,-0.326804,2,5,-65.0091,-304.669,1113.32,-0.260606,0.669683,0.520626,-0.461039,2,6,-57.6738,-94.8715,1035.87,0.245838,0.800707,-0.279992,-0.46908,2,7,18.0362,-222.393,920.648,0.559441,0.697516,-0.434773,-0.107095,2
12637821,3,-151.602,-403.953,1042.28,0.810053,-0.356559,0.331468,-0.326815,2,5,-65.0191,-304.675,1113.32,-0.260647,0.669685,0.520615,-0.461026,2,6,-57.6733,-94.8776,1035.88,0.245817,0.800691,-0.28002,-0.469101,2,7,18.0219,-222.401,920.657,0.559358,0.697434,-0.434992,-0.107175,2
12637853,3,-152.428,-404.02,1038.96,0.812473,-0.348761,0.328662,-0.332016,2,5,-66.3313,-305.798,1109.06,-0.26881,0.668687,0.522332,-0.455815,2,6,-57.7317,-96.6785,1036.2,0.242356,0.798388,-0.287314,-0.470415,2,7,15.2417,-224.425,922.385,0.632845,0.627859,-0.419129,-0.172139,2
12637886,3,-152.439,-404.026,1038.98,0.812459,-0.348773,0.328663,-0.332036,2,5,-66.3402,-305.804,1109.07,-0.268793,0.668704,0.522307,-0.455829,2,6,-57.7348,-96.6908,1036.19,0.242381,0.798373,-0.28735,-0.470406,2,7,15.2338,-224.449,922.393,0.632852,0.627807,-0.419198,-0.172133,2
12637919,3,-152.439,-404.026,1038.98,0.812459,-0.348773,0.328663,-0.332036,2,5,-66.3402,-305.804,1109.07,-0.268793,0.668704,0.522307,-0.455829,2,6,-57.7348,-96.6908,1036.19,0.242381,0.798373,-0.28735,-0.470406,2,7,15.2338,-224.449,922.393,0.632852,0.627807,-0.419198,-0.172133,2
12637954,3,-157.272,-408.498,1041.04,0.808002,-0.355816,0.347315,-0.316069,2,5,-70.7309,-307.91,1105.68,-0.282465,0.668671,0.51387,-0.457197,2,6,-58.8753,-99.6184,1034.93,0.233374,0.79294,-0.287106,-0.4841,2,7,8.87725,-225.583,917.76,0.668976,0.616616,-0.385464,-0.15386,2
12637986,3,-157.379,-408.655,1040.95,0.807885,-0.355739,0.347551,-0.316195,2,5,-70.7486,-308.114,1105.57,-0.28269,0.66876,0.513589,-0.457245,2,6,-58.7838,-99.8144,1034.8,0.233274,0.792762,-0.2873,-0.484325,2,7,8.85341,-225.83,917.589,0.669002,0.616621,-0.385294,-0.154153,2
12638019,3,-159.451,-409.87,1036.9,0.811204,-0.347895,0.359417,-0.302882,2,5,-74.7629,-311.217,1103.2,-0.259565,0.691074,0.51011,-0.441395,2,6,-55.2101,-108.071,1028.12,0.219939,0.80987,-0.286193,-0.462419,2,7,19.3511,-229.801,914.399,0.66835,0.624259,-0.378756,-0.141961,2
12638052,3,-159.727,-410.161,1036.58,0.810828,-0.34781,0.360102,-0.303172,2,5,-74.8238,-311.528,1102.7,-0.258643,0.69139,0.509125,-0.442578,2,6,-55.2854,-108.615,1026.88,0.221257,0.809342,-0.286694,-0.462404,2,7,19.1899,-230.681,913.401,0.669774,0.623866,-0.377109,-0.14136,2
12638086,3,-160.879,-411.675,1032.79,0.810746,-0.349076,0.36041,-0.301565,2,5,-78.4222,-310.55,1100.93,-0.220774,0.701404,0.51484,-0.440715,2,6,-60.6302,-110.201,1015.5,0.234597,0.823903,-0.279664,-0.433516,2,7,25.1516,-232.029,908.548,0.629189,0.678668,-0.373974,-0.0606192,2
12638119,3,-160.902,-411.701,1032.81,0.810719,-0.34908,0.360433,-0.301606,2,5,-78.436,-310.579,1100.94,-0.220795,0.701408,0.514834,-0.440707,2,6,-60.6377,-110.226,1015.52,0.234577,0.823901,-0.279668,-0.433529,2,7,25.1402,-232.054,908.557,0.629252,0.678741,-0.373738,-0.0606008,2
12638152,3,-161.531,-414.509,1034.11,0.809506,-0.34832,0.361093,-0.304934,2,5,-79.2666,-313.497,1103.89,-0.21793,0.705772,0.51669,-0.432926,2,6,-59.281,-112.352,1019.34,0.234815,0.824568,-0.291838,-0.424005,2,7,27.1693,-237.477,915.951,0.644569,0.681226,-0.342508,-0.0561323,2
12638188,3,-162.751,-415.706,1033.66,0.808443,-0.34732,0.362692,-0.30699,2,5,-79.8277,-315.184,1103.59,-0.219122,0.707806,0.514403,-0.431724,2,6,-58.3398,-114.046,1019.02,0.233631,0.823491,-0.29574,-0.424048,2,7,27.3094,-240.138,915.929,0.645052,0.679412,-0.345261,-0.0556937,2
12638220,3,-164.145,-419.872,1030.76,0.803651,-0.345569,0.372282,-0.310055,2,5,-79.8443,-319.861,1101.55,-0.221141,0.711287,0.514972,-0.424231,2,6,-55.71,-117.347,1018.86,0.23168,0.822031,-0.308853,-0.418568,2,7,29.0384,-246.961,918.19,0.676139,0.677251,-0.279812,-0.0766308,2
12638253,3,-164.152,-419.871,1030.77,0.803642,-0.345576,0.372284,-0.310067,2,5,-79.8487,-319.862,1101.56,-0.221138,0.711307,0.514947,-0.424229,2,6,-55.7026,-117.353,1018.87,0.231682,0.82202,-0.308887,-0.418564,2,7,29.0387,-246.975,918.198,0.676144,0.677229,-0.279855,-0.0766291,2
12638286,3,-165.805,-414.46,1034.03,0.768576,-0.391311,0.392625,-0.319393,2,5,-74.9478,-312.492,1095.25,-0.204395,0.705406,0.543456,-0.406548,2,6,-57.5117,-105.935,1017.44,0.252771,0.820744,-0.345429,-0.378372,2,7,30.7641,-246.852,934.476,0.685956,0.677561,-0.189917,-0.185221,2
12638320,3,-167.225,-414.576,1034.81,0.766698,-0.392422,0.393858,-0.32102,2,5,-76.0482,-312.695,1095.73,-0.203795,0.707666,0.541214,-0.405911,2,6,-57.3085,-106.486,1017.38,0.253146,0.819323,-0.349876,-0.377112,2,7,30.1624,-248.493,935.476,0.688066,0.676012,-0.189455,-0.183519,2
12638354,3,-173.153,-412.675,1034.36,0.755528,-0.399203,0.406627,-0.323216,2,5,-78.6057,-312.544,1091.72,-0.203466,0.721222,0.531632,-0.394724,2,6,-51.4257,-107.795,1013.78,0.218184,0.840327,-0.310878,-0.386783,2,7,42.6076,-235.875,918.472,0.93275,0.136108,-0.191856,-0.273211,2
12638387,3,-172.531,-411.002,1031.71,0.752616,-0.398935,0.412075,-0.32344,2,5,-76.5513,-313.162,1089.58,-0.21616,0.719202,0.533106,-0.389643,2,6,-48.3566,-107.075,1016.87,0.206779,0.840596,-0.307979,-0.394701,2,7,43.8777,-233.021,917.701,0.90953,0.185348,-0.2486,-0.276767,2
12638419,3,-174.668,-418.9,1033.66,0.744038,-0.405691,0.417564,-0.327816,2,5,-75.1917,-319.722,1090.57,-0.226006,0.712391,0.533408,-0.3961,2,6,-48.8954,-108.961,1018.02,0.207111,0.836848,-0.302838,-0.406299,2,7,42.736,-236.146,913.545,0.907674,0.19449,-0.274982,-0.250372,2
12638453,3,-173.186,-422.307,1033.21,0.737257,-0.41474,0.427099,-0.319421,2,5,-72.2739,-322.598,1088.12,-0.225853,0.71581,0.528564,-0.396517,2,6,-43.6995,-111.694,1013.99,0.216094,0.827965,-0.325941,-0.401919,2,7,44.1528,-246.645,914.746,0.923695,0.151942,-0.258741,-0.238231,2
12638485,3,-174.461,-421.189,1033.7,0.725978,-0.430394,0.436426,-0.311847,2,5,-72.8197,-321.453,1082.9,-0.238082,0.718517,0.525119,-0.388973,2,6,-40.2221,-111.473,1013.88,0.214483,0.816985,-0.352919,-0.402468,2,7,39.8378,-251.983,918.949,0.942644,0.128588,-0.211296,-0.224146,2
12638519,3,-177.921,-421.954,1035.79,0.722238,-0.424478,0.439788,-0.323693,2,5,-73.0266,-322.485,1081.44,-0.236319,0.725449,0.522875,-0.380104,2,6,-36.1214,-111.657,1013.05,0.209203,0.817225,-0.363067,-0.395676,2,7,43.6976,-254.789,919.734,0.907155,0.172308,-0.256431,-0.285696,2
12638552,3,-182.376,-421.502,1036.34,0.716482,-0.424807,0.442789,-0.331858,2,5,-75.4948,-324.444,1078.16,-0.267486,0.720103,0.514613,-0.380888,2,6,-35.3034,-113.687,1017.21,0.186989,0.813414,-0.348902,-0.426215,2,7,38.3077,-249.783,911.832,0.917366,0.179763,-0.221622,-0.277505,2
12638586,3,-187.483,-423.771,1033.53,0.713733,-0.42105,0.452181,-0.3299,2,5,-79.7797,-326.715,1075.31,-0.265997,0.725985,0.508866,-0.378479,2,6,-36.0532,-116.551,1012.98,0.179203,0.816911,-0.344465,-0.426482,2,7,38.7872,-250.814,905.417,0.909311,0.168411,-0.270537,-0.267584,2
12638619,3,-190.829,-424.901,1035.5,0.706118,-0.429885,0.453391,-0.333215,2,5,-82.8109,-327.803,1073.18,-0.275004,0.730352,0.496725,-0.379768,2,6,-34.3211,-120.031,1010.59,0.177222,0.807542,-0.357805,-0.4341,2,7,34.18,-256.589,903.413,0.884726,0.343113,-0.267433,-0.167374,2
12638652,3,-190.896,-424.99,1035.45,0.70597,-0.429938,0.453541,-0.333258,2,5,-82.8184,-327.914,1073.05,-0.274992,0.730415,0.496363,-0.380127,2,6,-34.2862,-120.188,1010.28,0.1775,0.807296,-0.35799,-0.434293,2,7,34.1081,-256.837,903.126,0.884815,0.343108,-0.266906,-0.167754,2
12638686,3,-191.302,-425.801,1037.17,0.7035,-0.433453,0.453391,-0.33413,2,5,-82.4739,-329.015,1072.47,-0.268836,0.734345,0.487336,-0.388548,2,6,-32.8859,-123.466,1003.86,0.189566,0.800294,-0.369172,-0.432789,2,7,32.9402,-264.327,900.73,0.828857,0.47541,-0.278551,-0.0969094,2
12638720,3,-192.434,-424.88,1038.97,0.704613,-0.431387,0.452593,-0.335538,2,5,-83.5705,-328.388,1071.99,-0.274809,0.73867,0.476864,-0.389161,2,6,-29.917,-125.034,1002.72,0.183525,0.796583,-0.372141,-0.439642,2,7,32.6108,-265.209,897.938,0.793933,0.507878,-0.330461,-0.0502553,2
12638753,3,-194.94,-423.532,1040.12,0.702604,-0.429242,0.45413,-0.340389,2,5,-85.1235,-329.058,1072.34,-0.276334,0.74343,0.465465,-0.392801,2,6,-28.2288,-128.643,1000.3,0.181513,0.793112,-0.374593,-0.444642,2,7,31.7061,-268.441,894.969,0.838196,0.44686,-0.3092,-0.0462506,2
12638786,3,-195.094,-422.651,1040.77,0.7002,-0.429897,0.454528,-0.343967,2,5,-83.6602,-329.948,1073.17,-0.281842,0.736621,0.466462,-0.40046,2,6,-29.7359,-128.261,1000.92,0.185535,0.789829,-0.369279,-0.453188,2,7,28.9509,-267.604,893.589,0.86377,0.398403,-0.300425,-0.0701449,2
12638820,3,-194.077,-425.177,1044.47,0.702713,-0.428725,0.444929,-0.352743,2,5,-82.4183,-331.406,1078.59,-0.249758,0.737257,0.474409,-0.411108,2,6,-35.2453,-129.918,996.377,0.209156,0.799079,-0.360671,-0.433177,2,7,32.8845,-271.507,895.194,0.841223,0.405563,-0.302042,-0.191396,2
12638853,3,-195.119,-422.961,1043.67,0.700782,-0.429269,0.446601,-0.353808,2,5,-82.9022,-331.413,1077.59,-0.266171,0.731825,0.471042,-0.414373,2,6,-35.7692,-129.879,998.811,0.2042,0.792314,-0.360119,-0.448168,2,7,27.2265,-269.969,894.145,0.756229,0.553194,-0.335347,-0.0981619,2
12638887,3,-196.573,-422.294,1045.02,0.697059,-0.431283,0.443507,-0.362498,2,5,-84.1344,-331.814,1078.7,-0.26941,0.720866,0.476114,-0.425542,2,6,-43.4369,-129.777,999.936,0.218241,0.785668,-0.359246,-0.453915,2,7,17.6364,-270.998,896.893,0.763643,0.550454,-0.333759,-0.0495393,2
12638919,3,-196.95,-422.495,1045.08,0.696815,-0.431041,0.443574,-0.363172,2,5,-84.3681,-332.172,1078.8,-0.269041,0.721952,0.475032,-0.425144,2,6,-43.0597,-130.333,999.739,0.218414,0.785074,-0.361286,-0.453239,2,7,17.7066,-272.067,897.163,0.763152,0.547594,-0.339494,-0.0498359,2
12638953,3,-196.95,-422.495,1045.08,0.696815,-0.431041,0.443574,-0.363172,2,5,-84.3681,-332.172,1078.8,-0.269041,0.721952,0.475032,-0.425144,2,6,-43.0597,-130.333,999.739,0.218414,0.785074,-0.361286,-0.453239,2,7,17.7066,-272.067,897.163,0.763152,0.547594,-0.339494,-0.0498359,2
12638986,3,-197.348,-422.789,1045.81,0.696291,-0.431178,0.443276,-0.364377,2,5,-84.6119,-332.65,1079.55,-0.268359,0.723784,0.473495,-0.424172,2,6,-42.2906,-131.135,1000.13,0.218362,0.784409,-0.364369,-0.451948,2,7,18.0879,-273.581,898.268,0.762161,0.543702,-0.347881,-0.0497757,2
12639019,3,-197.356,-422.794,1045.82,0.696282,-0.431181,0.443268,-0.364401,2,5,-84.6161,-332.659,1079.57,-0.268345,0.723822,0.473463,-0.424152,2,6,-42.274,-131.151,1000.13,0.218362,0.784394,-0.364433,-0.451921,2,7,18.0963,-273.612,898.291,0.762142,0.543619,-0.348053,-0.0497799,2
12639052,3,-200.686,-425.802,1045.56,0.692521,-0.427304,0.455122,-0.361511,2,5,-86.0098,-337.283,1082.76,-0.278151,0.722739,0.47276,-0.420451,2,6,-41.6382,-133.208,1006.06,0.208767,0.78423,-0.361713,-0.458871,2,7,17.5935,-274.924,899.864,0.725139,0.589244,-0.319995,-0.156741,2
12639086,3,-200.047,-425.848,1044.91,0.691634,-0.427829,0.456808,-0.360459,2,5,-84.4128,-338.875,1081.83,-0.285743,0.725829,0.462939,-0.420964,2,6,-36.1434,-135.834,1004.73,0.205149,0.777565,-0.369504,-0.465589,2,7,18.642,-278.808,897.84,0.755034,0.541928,-0.325022,-0.174924,2
12639119,3,-200.546,-425.779,1043.55,0.685983,-0.432274,0.459615,-0.362382,2,5,-84.3975,-339.298,1079.51,-0.285729,0.726133,0.468131,-0.41466,2,6,-35.9823,-135.518,1005.12,0.204512,0.778348,-0.374954,-0.460172,2,7,19.1071,-279.52,900.093,0.774749,0.502491,-0.347491,-0.162843,2
12639152,3,-200.583,-425.774,1043.52,0.686071,-0.432131,0.459587,-0.362421,2,5,-84.4416,-339.315,1079.55,-0.285837,0.72617,0.468266,-0.414369,2,6,-35.9765,-135.505,1005.29,0.204258,0.778441,-0.375001,-0.46009,2,7,19.1271,-279.482,900.238,0.774498,0.502286,-0.348382,-0.162763,2
12639187,3,-200.584,-425.774,1043.52,0.686073,-0.432125,0.459591,-0.36242,2,5,-84.4423,-339.317,1079.54,-0.285845,0.726169,0.468266,-0.414364,2,6,-35.9754,-135.506,1005.29,0.20425,0.77844,-0.375,-0.460095,2,7,19.1266,-279.481,900.236,0.774493,0.502284,-0.348391,-0.162775,2
