143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,214.206,-296.302,1877.69,0.0159223,0.722718,-0.690778,-0.0158072
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,214.206,-296.302,1877.69,0.0159223,0.722718,-0.690778,-0.0158072
143547110,223.191,-477.697,1877.5,-0.0171387,-0.664995,0.746511,0.0144794
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,214.206,-296.302,1877.69,0.0159223,0.722718,-0.690778,-0.0158072
143547110,223.191,-477.697,1877.5,-0.0171387,-0.664995,0.746511,0.0144794
143547110,221.33,-447.964,1849.33,0.49993,-0.372325,0.514445,0.588889
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,214.206,-296.302,1877.69,0.0159223,0.722718,-0.690778,-0.0158072
143547110,223.191,-477.697,1877.5,-0.0171387,-0.664995,0.746511,0.0144794
143547110,221.33,-447.964,1849.33,0.49993,-0.372325,0.514445,0.588889
143547110,194.676,-423.362,1735.38,0.407627,0.015722,0.567785,0.714992
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,214.206,-296.302,1877.69,0.0159223,0.722718,-0.690778,-0.0158072
143547110,223.191,-477.697,1877.5,-0.0171387,-0.664995,0.746511,0.0144794
143547110,221.33,-447.964,1849.33,0.49993,-0.372325,0.514445,0.588889
143547110,194.676,-423.362,1735.38,0.407627,0.015722,0.567785,0.714992
143547110,40.4417,-284.485,1633.57,0.00632219,0.291132,0.487719,0.823002
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
143547109,200.578,-179.609,1898.49,-0.126272,0.735625,-0.665502,-0.00426607
143547109,214.206,-296.302,1877.69,0.0159223,0.722718,-0.690778,-0.0158072
143547110,223.191,-477.697,1877.5,-0.0171387,-0.664995,0.746511,0.0144794
143547110,221.33,-447.964,1849.33,0.49993,-0.372325,0.514445,0.588889
143547110,194.676,-423.362,1735.38,0.407627,0.015722,0.567785,0.714992
143547110,40.4417,-284.485,1633.57,0.00632219,0.291132,0.487719,0.823002
143547110,-120.677,-227.367,1725.35,0.159,0.076389,-0.376632,0.909413
143547109,147.149,-41.4761,1916.88,-0.125872,0.810148,-0.572448,0.0109126
