170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
164.032,-469.429,2008.32,0.232577,-0.573802,0.743601,-0.252421
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
164.032,-469.429,2008.32,0.232577,-0.573802,0.743601,-0.252421
185.844,-443.028,1985.88,0.675442,-0.56878,0.358362,0.303058
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
164.032,-469.429,2008.32,0.232577,-0.573802,0.743601,-0.252421
185.844,-443.028,1985.88,0.675442,-0.56878,0.358362,0.303058
252.652,-442.821,1886.9,0.572788,-0.541477,0.29131,0.542084
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
164.032,-469.429,2008.32,0.232577,-0.573802,0.743601,-0.252421
185.844,-443.028,1985.88,0.675442,-0.56878,0.358362,0.303058
252.652,-442.821,1886.9,0.572788,-0.541477,0.29131,0.542084
308.645,-372.294,1674.35,0.137913,-0.261934,0.556282,0.77648
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
164.032,-469.429,2008.32,0.232577,-0.573802,0.743601,-0.252421
185.844,-443.028,1985.88,0.675442,-0.56878,0.358362,0.303058
252.652,-442.821,1886.9,0.572788,-0.541477,0.29131,0.542084
308.645,-372.294,1674.35,0.137913,-0.261934,0.556282,0.77648
148.856,-387.26,1565.81,0.502078,0.38016,-0.539214,-0.559146
170.375,-28.668,1943.43,-0.109816,0.736879,-0.615694,0.256652
188.656,-171.8,1980.69,-0.131898,0.680052,-0.677937,0.246034
183.863,-289.389,1999.25,0.211585,-0.631586,0.695191,-0.270259
164.032,-469.429,2008.32,0.232577,-0.573802,0.743601,-0.252421
