14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413471,208.786,-473.556,1942.54,-0.00695327,-0.637997,0.769948,0.0095733
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413471,208.786,-473.556,1942.54,-0.00695327,-0.637997,0.769948,0.0095733
14413471,209.638,-444.843,1915.61,0.545955,-0.304774,0.473153,0.620623
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413471,208.786,-473.556,1942.54,-0.00695327,-0.637997,0.769948,0.0095733
14413471,209.638,-444.843,1915.61,0.545955,-0.304774,0.473153,0.620623
14413471,184.591,-400.138,1812.83,0.596013,0.175075,0.107506,0.776247
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413471,208.786,-473.556,1942.54,-0.00695327,-0.637997,0.769948,0.0095733
14413471,209.638,-444.843,1915.61,0.545955,-0.304774,0.473153,0.620623
14413471,184.591,-400.138,1812.83,0.596013,0.175075,0.107506,0.776247
14413472,133.92,-186.354,1844.72,-0.3785,0.180177,-0.0987162,0.902512
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413471,208.786,-473.556,1942.54,-0.00695327,-0.637997,0.769948,0.0095733
14413471,209.638,-444.843,1915.61,0.545955,-0.304774,0.473153,0.620623
14413471,184.591,-400.138,1812.83,0.596013,0.175075,0.107506,0.776247
14413472,133.92,-186.354,1844.72,-0.3785,0.180177,-0.0987162,0.902512
14413472,13.0734,-320.287,1891.4,-0.158476,0.685555,-0.442511,0.555953
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
14413471,208.786,-473.556,1942.54,-0.00695327,-0.637997,0.769948,0.0095733
14413471,209.638,-444.843,1915.61,0.545955,-0.304774,0.473153,0.620623
14413471,184.591,-400.138,1812.83,0.596013,0.175075,0.107506,0.776247
14413472,133.92,-186.354,1844.72,-0.3785,0.180177,-0.0987162,0.902512
14413472,13.0734,-320.287,1891.4,-0.158476,0.685555,-0.442511,0.555953
14413472,12.8937,-385.035,1933.73,-0.25303,0.597849,-0.555318,0.519782
14413470,136.509,-54.7271,1919.2,-0.0392712,0.819054,-0.565228,0.0901484
14413471,187.867,-187.678,1934.36,-0.0453483,0.778453,-0.619953,0.0872496
14413471,212.633,-299.181,1943.48,-0.00616317,-0.697687,0.716305,0.0101001
