144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055925,109.399,-472.409,1894.47,0.54357,-0.275464,0.587717,0.532203
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055925,109.399,-472.409,1894.47,0.54357,-0.275464,0.587717,0.532203
144055925,79.5793,-442.881,1786.44,0.443367,0.258549,0.291932,0.807065
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055925,109.399,-472.409,1894.47,0.54357,-0.275464,0.587717,0.532203
144055925,79.5793,-442.881,1786.44,0.443367,0.258549,0.291932,0.807065
144055925,-26.4245,-248.73,1821.94,-0.19967,0.386919,0.0486361,0.898921
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055925,109.399,-472.409,1894.47,0.54357,-0.275464,0.587717,0.532203
144055925,79.5793,-442.881,1786.44,0.443367,0.258549,0.291932,0.807065
144055925,-26.4245,-248.73,1821.94,-0.19967,0.386919,0.0486361,0.898921
144055925,-143.166,-309.153,1956.39,0.299527,-0.0153204,0.892741,-0.336246
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055925,109.399,-472.409,1894.47,0.54357,-0.275464,0.587717,0.532203
144055925,79.5793,-442.881,1786.44,0.443367,0.258549,0.291932,0.807065
144055925,-26.4245,-248.73,1821.94,-0.19967,0.386919,0.0486361,0.898921
144055925,-143.166,-309.153,1956.39,0.299527,-0.0153204,0.892741,-0.336246
144055926,-203.853,-324.249,1909.66,0.353891,0.141599,0.881573,-0.278458
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
144055924,143.87,-328.305,1915.73,-0.0160053,-0.615301,0.788025,-0.0128473
144055925,101.964,-499.102,1922.95,-0.0149235,-0.550125,0.83483,-0.0140894
144055925,109.399,-472.409,1894.47,0.54357,-0.275464,0.587717,0.532203
144055925,79.5793,-442.881,1786.44,0.443367,0.258549,0.291932,0.807065
144055925,-26.4245,-248.73,1821.94,-0.19967,0.386919,0.0486361,0.898921
144055925,-143.166,-309.153,1956.39,0.299527,-0.0153204,0.892741,-0.336246
144055926,-203.853,-324.249,1909.66,0.353891,0.141599,0.881573,-0.278458
144055926,-266,-319.644,1848.1,0.353891,0.141599,0.881573,-0.278458
144055924,122.13,-71.9529,1892.63,-0.0987238,0.758953,-0.622826,0.16227
144055924,148.887,-212.872,1911.22,0.116869,-0.681635,0.706609,-0.149731
