14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420891,153.111,-210.018,1885.21,-0.229008,-0.637986,0.728868,0.0963347
14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420891,153.111,-210.018,1885.21,-0.229008,-0.637986,0.728868,0.0963347
14420891,143.929,-320.422,1909.11,-0.167574,-0.582928,0.788864,0.0990334
14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420891,153.111,-210.018,1885.21,-0.229008,-0.637986,0.728868,0.0963347
14420891,143.929,-320.422,1909.11,-0.167574,-0.582928,0.788864,0.0990334
14420891,99.0083,-485.034,1934.54,-0.174976,-0.517789,0.83307,0.0852761
14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420891,153.111,-210.018,1885.21,-0.229008,-0.637986,0.728868,0.0963347
14420891,143.929,-320.422,1909.11,-0.167574,-0.582928,0.788864,0.0990334
14420891,99.0083,-485.034,1934.54,-0.174976,-0.517789,0.83307,0.0852761
14420891,96.9362,-459.356,1905.33,0.498908,-0.17444,0.650549,0.545389
14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420891,153.111,-210.018,1885.21,-0.229008,-0.637986,0.728868,0.0963347
14420891,143.929,-320.422,1909.11,-0.167574,-0.582928,0.788864,0.0990334
14420891,99.0083,-485.034,1934.54,-0.174976,-0.517789,0.83307,0.0852761
14420891,96.9362,-459.356,1905.33,0.498908,-0.17444,0.650549,0.545389
14420891,46.8049,-423.321,1809.98,0.534516,0.274122,0.238742,0.762989
14420882,153.051,-70.326,1861.05,-0.225134,-0.665545,0.703793,0.105071
14420891,153.111,-210.018,1885.21,-0.229008,-0.637986,0.728868,0.0963347
14420891,143.929,-320.422,1909.11,-0.167574,-0.582928,0.788864,0.0990334
14420891,99.0083,-485.034,1934.54,-0.174976,-0.517789,0.83307,0.0852761
